7490102,山口県,柳井市,大畠,ヤマグチケン,ヤナイシ,オオバタケ
7490101,山口県,柳井市,神代,ヤマグチケン,ヤナイシ,コウジロ
7490103,山口県,柳井市,遠崎,ヤマグチケン,ヤナイシ,トオザキ
7490195,山口県,柳井市,大畠１０２１,ヤマグチケン,ヤナイシ,
