5490001,大阪府,泉佐野市,泉州空港北,オオサカフ,イズミサノシ,センシュウクウコウキタ
5490021,大阪府,泉南市,泉州空港南,オオサカフ,センナンシ,センシュウクウコウミナミ
5490011,大阪府,泉南郡田尻町,泉州空港中,オオサカフ,センナングンタジリチョウ,センシュウクウコウナカ
5498522,大阪府,泉佐野市,泉州空港北１番地,オオサカフ,イズミサノシ,センシュウクウコウキタ
5498511,大阪府,泉南郡田尻町,泉州空港中１番地,オオサカフ,センナングンタジリチョウ,センシュウクウコウナカ
5498585,大阪府,泉南郡田尻町,泉州空港中１番地エアロプラザ３Ｆ,オオサカフ,センナングンタジリチョウ,センシュウクウコウナカ
