8210014,福岡県,嘉麻市,猪国,フクオカケン,カマシ,イノクニ
8210004,福岡県,嘉麻市,大隈,フクオカケン,カマシ,オオクマ(1-11バンチ)
8210002,福岡県,嘉麻市,大隈町,フクオカケン,カマシ,オオクママチ(イノハナ)
8210012,福岡県,嘉麻市,上山田,フクオカケン,カマシ,カミヤマダ
8210013,福岡県,嘉麻市,熊ケ畑,フクオカケン,カマシ,クマガハタ
8210011,福岡県,嘉麻市,下山田,フクオカケン,カマシ,シモヤマダ
8218501,福岡県,嘉麻市,上山田１３４７番地１０,フクオカケン,カマシ,カミヤマダ
